cnpj;nm_fundo;gestor;classif_cvm;classif_anbima;aplicacao_inicial;mov_minima;saldo_perm;cotizacao;liquidacao;tx_adm;tx_performance;dt_inicio;ret_mes_jul_23;ret_2023;ret_12m;ret_24m;ret_36m;ret_cdi_mes_jul_23;ret_cdi_2023;ret_cdi_12m;ret_cdi_24m;ret_cdi_36m;vol_12m;vol_begin;sharpe_12m;sharpe_begin;pl_milhares
29994389000110;Spacex Fc FI Mult;Spx Gestao de Recursos Ltda;Multimercado;Multimercados Macro; R$ 5.000 ; R$ 5.000 ; R$ 5.000 ;D+060;D+061;0,70%;20 % QUE EXCEDER 100 % DO CDI;18/7/2018;-2,18%;-4,40%;-3,40%;24,75%;34,14%;-203,77%;-57,56%;-25,04%;101,89%;124,94%;6,98%;5,96%;-2,12;0,12;997.959,01 
07552643000197;Sparta Ciclico Fc FI Mult;Sparta;Multimercado;Multimercados Macro; R$ 1.000 ; R$ 100 ; R$ 100 ;D+001;D+003;2,00%;20% que exceder 100% do CDI;19/10/2005;0,58%;11,15%;12,04%;22,81%;53,97%;53,67%;146,00%;88,65%;93,91%;197,49%;20,23%;26,76%;0,03;0,47;43.413,48 
36352361000144;Sparta Deb I45 Fc FI In Infra RF;Sparta;Renda Fixa;Renda Fixa Duração Livre Crédito Livre; R$ 5.000 ; R$ 3.000 ; R$ 3.000 ;D+045;D+046;0,80%;-;21/3/2022;2,49%;9,33%;13,32%;-;-;232,04%;122,12%;98,04%;-;-;1,48%;1,45%;-0,15;0,44;74.250,20 
26759909000111;Sparta Deb Inc Fc F Inc Inv Infr RF;Sparta;Renda Fixa;Renda Fixa Duração Livre Crédito Livre; R$ 1.000 ; R$ 100 ; R$ 100 ;D+030;D+031;0,80%;-;30/6/2017;2,49%;9,42%;13,36%;26,39%;35,81%;232,29%;123,23%;98,31%;108,64%;131,04%;1,46%;1,09%;-0,13;0,98;382.151,50 
39959025000152;Sparta Deb Inc Inf Fc F Inc Inv Infra RF;Sparta;Renda Fixa;Renda Fixa Duração Livre Crédito Livre; R$ 1.000 ; R$ 100 ; R$ 100 ;D+030;D+032;0,80%;-;29/1/2021;2,26%;9,43%;11,45%;26,39%;-;210,63%;123,37%;84,31%;108,64%;-;2,41%;2,66%;-0,77;0,79;241.070,60 
14180011000105;Sparta Dinamico Fc FI Mult;Sparta;Multimercado;Multimercados Livre; R$ 5.000 ; R$ 3.000 ; R$ 5.000 ;D+001;D+003;2,00%;20 % QUE EXCEDER 100 % DO CDI;29/2/2012;1,02%;7,84%;14,17%;26,59%;29,90%;95,59%;102,60%;104,31%;109,44%;109,42%;0,72%;1,06%;0,72;1,19;128.048,98 
48973783000116;Sparta In CDI Fc Ince Infra RF Cred Priv;Sparta;Renda Fixa;Renda Fixa Duração Livre Crédito Livre; - ; - ; - ;D+000;D+005;1,00%;-;17/2/2023;-;-;-;-;-;-;-;-;-;-;-;5,13%;-;-0,61;80.894,33 
36352376000102;Sparta Max Adv 60 Fc FI RF Cred Priv LP;Sparta;Renda Fixa;Renda Fixa Duração Média Crédito Livre; R$ 500 ; R$ 100 ; R$ 100 ;D+060;D+061;0,35%;20,0000% que exceder 100,0000 do CDI;4/4/2022;1,69%;5,72%;12,32%;-;-;157,62%;74,84%;90,69%;-;-;1,31%;1,14%;-0,85;-0,37;46.129,10 
32757330000112;Sparta Max Adv Fc FI RF Cred Priv LP;Sparta;Renda Fixa;Renda Fixa Duração Média Crédito Livre; R$ 500 ; R$ 100 ; R$ 100 ;D+030;D+031;0,35%;20 % QUE EXCEDER 100 % DO CDI;30/4/2019;1,74%;5,87%;12,48%;25,56%;34,17%;161,95%;76,79%;91,88%;105,21%;125,05%;1,29%;1,01%;-0,75;1,07;294.613,86 
26773148000152;Sparta Max Fc FI RF Cred Priv LP;Sparta;Renda Fixa;Renda Fixa Duração Média Crédito Livre; R$ 1.000 ; R$ 100 ; R$ 100 ;D+030;D+031;0,35%;20 % QUE EXCEDER 100 % DO CDI;3/5/2017;1,74%;5,84%;12,45%;25,49%;34,11%;162,48%;76,47%;91,65%;104,93%;124,81%;1,30%;0,84%;-0,77;1,19;295.687,99 
47612105000165;Sparta Multicenarios Fc FI Mult;Sparta;Multimercado;Multimercados Trading; R$ 5.000 ; R$ 3.000 ; R$ 5.000 ;D+015;D+017;1,50%;10 % QUE EXCEDER 100 % DO CDI;30/11/2022;1,76%;14,84%;-;-;-;163,76%;194,29%;-;-;-;-;9,65%;-;0,81;12.909,38 
12923387000137;Sparta Premium Fc FI RF;Sparta;Renda Fixa;Renda Fixa Duração Baixa Grau de Invest.; R$ 500 ; R$ 100 ; R$ 100 ;D+000;D+000;0,30%;-;30/12/2010;1,03%;7,40%;13,19%;23,79%;25,99%;96,07%;96,86%;97,11%;97,92%;95,11%;0,04%;0,27%;-8,34;-4,14;88.498,94 
32846811000102;Sparta Top Advisor Fc FI RF Cred Priv LP;Sparta;Renda Fixa;Renda Fixa Duração Média Grau de Invest.; R$ 500 ; R$ 100 ; R$ 100 ;D+030;D+031;0,30%;20 % QUE EXCEDER 100 % DO CDI;24/4/2019;1,55%;5,74%;12,07%;24,69%;32,40%;144,54%;75,15%;88,82%;101,62%;118,57%;1,10%;1,01%;-1,22;0,16;319.644,20 
14188162000100;Sparta Top Fc FI RF Cred Priv LP;Sparta;Renda Fixa;Renda Fixa Duração Média Grau de Invest.; R$ 1.000 ; R$ 100 ; R$ 100 ;D+030;D+031;0,30%;20 % QUE EXCEDER 100 % DO CDI;7/2/2012;1,57%;5,77%;12,10%;24,79%;32,76%;146,14%;75,50%;89,07%;102,05%;119,86%;1,11%;0,65%;-1,19;0,99;1.978.745,38 
38026926000129;Sparta Top Infl Fc FI RF Cred Priv LP;Sparta;Renda Fixa;Renda Fixa Duração Livre Crédito Livre; R$ 5.000 ; R$ 3.000 ; R$ 3.000 ;D+030;D+031;0,30%;20% que exceder 100% do IMA-B 5;30/9/2020;1,43%;5,97%;9,65%;21,96%;-;133,08%;78,18%;71,03%;90,41%;-;2,55%;2,61%;-1,35;0,46;194.226,98 
43280273000140;Spcfour Pipe FIA;Sao Pedro Capital Investimentos Ltda;Ações;Fechados de Ações; R$ -   ; R$ -   ; R$ -   ;D+000;D+000;2,00%;20% do que exceder 100% do IPCA + 6%, cf. artigo 7° do Regulamento;29/9/2021;23,96%;70,97%;43,61%;-;-;2235,12%;928,95%;320,95%;-;-;64,44%;69,15%;0,85;-0,48;12.346,93 
40502694000180;Spe Feed Re Es I Fc FI Mult Cred Priv Ie;Portofino Gestao de Recursos Ltda;Multimercado;Multimercados Invest. no Exterior; - ; - ; - ;D+000;D+005;0,60%;20% que exceder 100% do IPCA;25/3/2021;0,49%;7,40%;8,86%;9,03%;-;45,94%;96,91%;65,21%;37,19%;-;3,71%;4,57%;-1,11;-1,21;60.783,95 
31908030000124;Spe La Am Pri Eq IV FI Mult Cred Priv Ie;Spectra Investimentos Ltda;Multimercado;Multimercados Invest. no Exterior; - ; - ; - ;D+000;D+005;1,25%;10.0000% que exceder 100.0000  do Outros, IPCA + 8%;7/1/2019;0,18%;-5,69%;-6,10%;-16,66%;12,93%;16,93%;-74,41%;-44,90%;-68,57%;47,32%;6,80%;17,68%;-2,53;0,09;28.835,35 
39958082000117;Specia Spe V La FICFI Mult Cred Priv Ie;Portofino Gestao de Recursos Ltda;Multimercado;Multimercados Invest. no Exterior; R$ -   ; R$ -   ; R$ -   ;D+000;D+005;0,20%;-;5/2/2021;-2,75%;1,25%;2,00%;9,85%;-;-256,75%;16,43%;14,71%;40,56%;-;-;-;-;-;33.219,63 
47510164000122;Special Opportuniti Fc FI Mult Cred Priv;M8 Partners Gestora de Recursos Ltda.;Multimercado;Multimercados Livre; - ; - ; - ;D+000;D+005;2,00%;20,0000% que exceder 100,0000 do CDI;23/12/2022;1,51%;11,06%;-;-;-;140,47%;144,81%;-;-;-;-;1,22%;-;4,58;14.469,57 
41538891000111;Special Sit N1 FI Mult Cred Priv LP;Xp Vista Asset Management Ltda;Multimercado;Multimercados Livre; - ; - ; - ;D+000;D+000;1,50%;30% que exceder 100% do Outros;13/8/2021;1,50%;10,11%;23,45%;-;-;140,29%;132,37%;172,63%;-;-;4,53%;3,58%;1,93;1,83;98.020,25 
49984742000198;Special Situ III Fc FI Mult Cred Priv Ie;Root Capital Gestao de Recursos Ltda;Multimercado;Multimercados Invest. no Exterior; - ; - ; - ;D+000;D+001;2,00%;20.0000% que exceder 100.0000 do CDI;26/6/2023;-;-;-;-;-;-;-;-;-;-;-;1,00%;-;0,10;10.884,22 
26374772000187;Special Situation I FI Mult;Polo Capital Gest de Recursos;Multimercado;Multimercados Livre; R$ 10.000 ; R$ 10.000 ; R$ 10.000 ;D+030;D+033;1,00%;20.0000% que exceder 100.0000  do CDI;17/3/2017;4,76%;267,01%;254,28%;-93,28%;-94,26%;444,13%;3494,82%;1871,55%;-383,98%;-344,92%;113,97%;76,84%;4,32;0,01;17.495,80 
36013900000110;Speciale Brave FICFI Mult Cred Priv;Portofino Gestao de Recursos Ltda;Multimercado;Multimercados Dinâmico; R$ 1.000 ; R$ 1.000 ; R$ 1.000 ;D+090;D+091;0,20%;-;12/2/2020;1,24%;8,99%;16,29%;31,45%;38,76%;116,07%;117,68%;119,89%;129,45%;141,84%;0,11%;0,47%;22,60;7,49;206.636,52 
36013923000125;Speciale Brave H Y FI Mult Cred Priv Ie;Portofino Gestao de Recursos Ltda;Multimercado;Multimercados Invest. no Exterior; R$ 1.000 ; R$ 1.000 ; R$ 1.000 ;D+180;D+181;0,20%;-;2/3/2020;1,30%;9,38%;17,17%;33,53%;43,32%;120,96%;122,71%;126,34%;138,04%;158,50%;0,33%;0,47%;9,55;11,10;152.098,55 
30329393000142;Speciale Cred Plus FICFI Mult Cred Priv;Portofino Gestao de Recursos Ltda;Multimercado;Multimercados Livre; R$ 5.000 ; R$ 1.000 ; R$ 5.000 ;D+059;D+060;0,70%;10 % QUE EXCEDER 100 % DO CDI;3/7/2018;1,18%;8,09%;14,69%;27,80%;33,62%;110,27%;105,92%;108,16%;114,43%;123,03%;0,18%;0,39%;5,37;3,44;67.797,28 
36729859000183;Speciale Ji III Fe FICFI Mult Cred Priv;Portofino Gestao de Recursos Ltda;Multimercado;Multimercados Livre; - ; - ; - ;D+000;D+005;0,18%;-;18/9/2020;-0,27%;-7,08%;1,66%;12,68%;-;-24,77%;-92,68%;12,24%;52,20%;-;9,40%;6,15%;-1,10;-0,32;47.083,57 
29625955000116;Speciale Selection Fc FI Mult Cred Priv;Portofino Gestao de Recursos Ltda;Multimercado;Multimercados Livre; R$ 5.000 ; R$ 1.000 ; R$ 5.000 ;D+043;D+045;0,70%;15 % QUE EXCEDER 100 % DO CDI;3/7/2018;1,94%;7,87%;12,40%;16,63%;24,27%;180,62%;102,98%;91,27%;68,45%;88,81%;4,64%;5,77%;-0,20;0,00;20.677,59 
38417971000104;Spectra La A Pr e V FI Mult Cred Priv Ie;Spectra Investimentos Ltda;Multimercado;Multimercados Invest. no Exterior; - ; - ; - ;D+000;D+005;1,25%;-;26/11/2020;-0,91%;3,49%;10,73%;25,01%;-;-85,13%;45,72%;78,95%;102,96%;-;8,39%;6,84%;-0,26;0,24;61.431,89 
23034944000185;Spectra Lat Am Priv Equityiii FI Mult Ie;Spectra Investimentos Ltda;Multimercado;Multimercados Invest. no Exterior; - ; - ; - ;D+000;D+000;1,00%;10 % QUE EXCEDER 100 % DO IDA-IPCA;9/9/2016;-0,02%;-11,36%;-7,93%;-29,54%;14,52%;-1,69%;-148,75%;-58,40%;-121,58%;53,14%;-;-;-;-;287.233,03 
18480781000124;Spectra Priv Eq II Feeder FICFI Mult;Spectra Investimentos Ltda;Multimercado;Multimercados Livre; - ; - ; - ;D+000;D+005;1,50%;-;26/12/2013;-0,54%;-5,95%;-7,60%;-26,31%;-10,56%;-50,26%;-77,83%;-55,96%;-108,29%;-38,63%;11,83%;17,94%;-1,52;0,01;18.135,12 
19160528000156;Spectra Priv Equit II Bridge Fc FI Mult;Spectra Investimentos Ltda;Multimercado;Multimercados Livre; R$ 1.000.000 ; R$ -   ; R$ -   ;D+000;D+001;1,25%;3 % QUE EXCEDER 100 % DO Outros;28/1/2014;-0,46%;-6,44%;-8,12%;-26,29%;-11,97%;-42,85%;-84,25%;-59,79%;-108,24%;-43,80%;12,06%;20,84%;-1,53;-0,11;102.248,92 
21082143000160;Spectra Private Equity II Fc de FI Mult;Spectra Investimentos Ltda;Multimercado;Multimercados Livre; - ; - ; - ;D+000;D+001;0,25%;-;23/12/2014;-0,32%;-4,89%;-6,50%;3,69%;-7,32%;-30,00%;-63,96%;-47,87%;15,18%;-26,77%;12,98%;23,36%;-1,31;0,08;19.683,15 
23034933000103;Spectra Private Equity III FICFI Mult Ie;Spectra Investimentos Ltda;Multimercado;Multimercados Invest. no Exterior; - ; - ; - ;D+000;D+000;1,25%;Conforme REMUNERAÇÃO DOS PRESTADORES DE SERVIÇOS DO FUNDO presente no regulamento;24/3/2017;-0,05%;-11,43%;-8,25%;-22,97%;22,68%;-5,07%;-149,54%;-60,73%;-94,57%;82,99%;-;-;-;-;30.034,73 
37443548000116;Spectra V Latam FI Mult Cred Priv Ie;Spectra Investimentos Ltda;Multimercado;Multimercados Invest. no Exterior; - ; - ; - ;D+000;D+005;1,25%;-;1/12/2020;-2,42%;-2,06%;-1,37%;6,37%;-;-225,74%;-26,90%;-10,12%;26,22%;-;11,92%;22,66%;-1,05;0,10;973.811,74 
43508329000170;Spectra V Latam II FI Mult Cred Priv Ie;Spectra Investimentos Ltda;Multimercado;Multimercados Invest. no Exterior; - ; - ; - ;D+000;D+005;1,25%;7,5000% que exceder 100,0000 do IPCA;10/12/2021;-2,47%;-2,93%;-2,04%;-;-;-230,71%;-38,35%;-15,02%;-;-;12,22%;26,45%;-1,07;0,21;56.137,34 
47293973000120;Spectra VI Fc FI RF;Spectra Investimentos Ltda;Renda Fixa;Renda Fixa Duração Livre Grau de Invest.; - ; - ; - ;D+000;D+005;1,25%;-;22/12/2022;0,93%;3,63%;-;-;-;86,87%;47,57%;-;-;-;-;-;-;-;30.556,03 
47155574000100;Spectra VI Latam FI Mult Cred Priv Ie;Spectra Investimentos Ltda;Multimercado;Multimercados Invest. no Exterior; - ; - ; - ;D+000;D+005;1,25%;15,0000% que exceder 100,0000 do IPCA;7/12/2022;-5,00%;223,24%;-;-;-;-466,74%;2921,90%;-;-;-;-;-;-;-;188.675,12 
34508396000102;Sps II Feeder A FI Mult Cred Priv;Sps Capital Gestao de Recursos Ltda;Multimercado;Multimercados Estrat. Específica; - ; - ; - ;D+000;D+020;1,50%;Somente depois que os cotistas recebam por amortização 100% do capital comprometido;25/3/2020;-4,21%;-11,32%;-9,11%;8,57%;13,48%;-392,52%;-148,19%;-67,03%;35,29%;49,33%;13,66%;7,97%;-1,46;-0,45;254.765,83 
42405550000130;Sps III Feeder A FI Mult Cred Priv;Sps Capital Gestao de Recursos Ltda;Multimercado;Multimercados Estrat. Específica; R$ -   ; R$ -   ; R$ -   ;D+000;D+000;0,75%;hurdle - 100% do valor integralizado do Capital Comprometido, corrigido;4/11/2021;-1,22%;6,85%;7,57%;-;-;-113,90%;89,61%;55,70%;-;-;6,02%;5,94%;-0,86;-0,62;199.146,70 
42404779000150;Sps III Feeder B - FI Mult Cred Priv;Sps Capital Gestao de Recursos Ltda;Multimercado;Multimercados Estrat. Específica; R$ -   ; R$ -   ; R$ -   ;D+000;D+000;2,00%;hurdle - 100% do valor integralizado do capital comprometido, corrigido;1/11/2021;-1,11%;6,69%;7,42%;-;-;-103,30%;87,56%;54,65%;-;-;5,74%;4,74%;-0,92;-0,92;219.892,32 
41736872000108;Sps III Feeder C - FI Mult Cred Priv;Sps Capital Gestao de Recursos Ltda;Multimercado;Multimercados Estrat. Específica; R$ -   ; R$ -   ; R$ -   ;D+000;D+020;2,00%;hurdle - 100% do valor integralizado do capital comprometido, corrigido;8/11/2021;-1,09%;6,73%;7,64%;-;-;-101,65%;88,07%;56,23%;-;-;5,72%;4,49%;-0,89;-0,99;152.915,70 
16565056000123;Spx Apache Fc de Acoes;Spx Gestao de Recursos Ltda;Ações;Ações Livre; R$ 5.000 ; R$ 5.000 ; R$ 5.000 ;D+030;D+032;1,90%;20 % QUE EXCEDER 100 % DO IBrX-100;18/10/2012;2,73%;22,40%;32,33%;10,08%;34,02%;254,43%;293,16%;237,95%;41,49%;124,48%;20,75%;21,20%;0,92;0,23;246.783,38 
12884390000199;Spx Capital Portfolio Fc Mult;Spx Gestao de Recursos Ltda;Multimercado;Multimercados Macro; R$ 5.000 ; R$ 5.000 ; R$ 5.000 ;D+060;D+061;0,23%;20 % QUE EXCEDER 100 % DO CDI;8/12/2010;-2,15%;-4,15%;-2,97%;25,75%;35,84%;-200,14%;-54,27%;-21,85%;105,99%;131,15%;7,00%;5,37%;-2,06;0,58;221.998,81 
42730892000126;Spx D R e Opp Portuga Class B FI Mult Ie;Spx Gestao de Recursos Ltda;Multimercado;Multimercados Invest. no Exterior; - ; - ; - ;D+000;D+005;0,50%;7.5% que exceder 20% do ANUAL;13/9/2021;-0,52%;-20,61%;-15,03%;-;-;-48,31%;-269,71%;-110,65%;-;-;21,10%;38,02%;-1,16;0,08;34.792,10 
42847304000139;Spx Dist Real Es Opp Portugal FI Mult Ie;Spx Gestao de Recursos Ltda;Multimercado;Multimercados Invest. no Exterior; R$ 100.000 ; R$ -   ; R$ -   ;D+000;D+005;2,00%;30,0000% que exceder 20,0000 do ANUAL;10/9/2021;-0,65%;-17,73%;-11,81%;-;-;-60,95%;-232,05%;-86,90%;-;-;17,16%;31,06%;-1,27;-0,07;293.080,73 
21306424000159;Spx Estrategia Nimitz Fc Mult;Spx Gestao de Recursos Ltda;Multimercado;Multimercados Macro; R$ 5.000 ; R$ 5.000 ; R$ 5.000 ;D+060;D+061;0,70%;20 % QUE EXCEDER 100 % DO CDI;19/1/2015;-2,18%;-4,40%;-3,31%;24,88%;34,63%;-203,69%;-57,63%;-24,35%;102,41%;126,74%;6,96%;5,66%;-2,12;0,60;1.370.845,71 
42902399000146;Spx Falcon 2 Fc em Acoes;Spx Gestao de Recursos Ltda;Ações;Ações Livre; R$ 5.000 ; R$ 5.000 ; R$ 5.000 ;D+030;D+032;0,70%;20,0000% que exceder 100,0000 do IPCA;12/9/2022;2,59%;14,89%;-;-;-;241,93%;194,94%;-;-;-;-;13,95%;-;0,56;259.711,81 
24215286000190;Spx Falcon Armata Advisory Fc em Acoes;Spx Gestao de Recursos Ltda;Ações;Ações Livre; R$ 5.000 ; R$ 5.000 ; R$ 5.000 ;D+030;D+032;0,70%;-;20/9/2016;2,99%;17,73%;36,48%;32,02%;65,83%;278,88%;232,08%;268,52%;131,81%;240,90%;15,73%;15,74%;1,38;0,47;168.358,86 
16617768000149;Spx Falcon Fc de Acoes;Spx Gestao de Recursos Ltda;Ações;Ações Livre; R$ 5.000 ; R$ 5.000 ; R$ 5.000 ;D+030;D+032;0,70%;20 % QUE EXCEDER 100 % DO IDA-IPCA;17/9/2012;3,09%;18,13%;37,12%;32,58%;66,84%;287,96%;237,30%;273,23%;134,13%;244,59%;16,00%;13,61%;1,40;0,50;425.009,51 
41632880000104;Spx Falcon Institucional Fc Mult;Spx Gestao de Recursos Ltda;Multimercado;Multimercados Livre; R$ 5.000 ; R$ 5.000 ; R$ 5.000 ;D+030;D+032;0,70%;20 % QUE EXCEDER 100 % DO IPCA;25/6/2021;2,62%;15,85%;33,78%;29,29%;-;244,67%;207,41%;248,62%;120,56%;-;14,62%;15,32%;1,31;0,08;30.701,32 
15831948000166;Spx Falcon Master FIA;Spx Gestao de Recursos Ltda;Ações;Ações Livre; - ; - ; - ;D+000;D+002;1,30%;-;17/9/2012;3,15%;18,63%;38,13%;34,53%;70,54%;294,11%;243,91%;280,68%;142,15%;258,11%;16,01%;14,12%;1,45;0,62;4.197.037,67 
42229371000190;Spx Falcon Pwm Fc Acoes;Spx Gestao de Recursos Ltda;Ações;Ações Livre; R$ 5.000 ; R$ 5.000 ; R$ 5.000 ;D+030;D+032;0,70%;20,0000% que exceder 100,0000 do Outros;19/1/2022;2,59%;15,81%;33,09%;-;-;242,07%;207,00%;243,57%;-;-;13,96%;14,11%;1,32;0,62;181.420,36 
43041918000191;Spx Falcon Whg 2 Fc FIA;Spx Gestao de Recursos Ltda;Ações;Ações Livre; R$ 5.000 ; R$ 5.000 ; R$ 5.000 ;D+030;D+032;0,70%;20,0000% que exceder 100,0000 do Outros;6/1/2023;2,60%;-;-;-;-;242,49%;-;-;-;-;-;11,32%;-;1,50;178.043,82 
41360154000171;Spx Falcon Whg Fc Acoes;Spx Gestao de Recursos Ltda;Ações;Ações Livre; R$ 5.000 ; R$ 5.000 ; R$ 5.000 ;D+030;D+032;0,70%;20 % QUE EXCEDER 100 % DO IPCA;2/6/2021;2,65%;16,76%;34,32%;29,75%;-;247,20%;219,37%;252,60%;122,47%;-;14,89%;15,31%;1,32;0,15;279.751,73 
17397315000117;Spx Falcon e Fc FIA;Spx Gestao de Recursos Ltda;Ações;Ações Livre; R$ 5.000 ; R$ 5.000 ; R$ 5.000 ;D+030;D+032;0,70%;20 % QUE EXCEDER 100 % DO Outros;7/2/2013;3,06%;17,93%;36,69%;32,13%;65,68%;285,58%;234,69%;270,03%;132,25%;240,33%;15,89%;13,74%;1,38;0,43;12.131,25 
46997468000101;Spx Hornet Equity Hedge Fc Mult;Spx Gestao de Recursos Ltda;Multimercado;Multimercados Livre; R$ 5.000 ; R$ 5.000 ; R$ 5.000 ;D+060;D+062;0,70%;20 % QUE EXCEDER 100 % DO CDI;30/11/2022;1,61%;15,24%;-;-;-;149,79%;199,52%;-;-;-;-;5,78%;-;2,16;158.984,93 
29994558000111;Spx Lancer Icatu Multiprevi Fc FI Mult;Spx Gestao de Recursos Ltda;Multimercado;Previdência Multimercado Livre; - ; - ; - ;D+002;D+005;2,00%;-;10/7/2018;-1,20%;-0,77%;1,26%;27,20%;32,97%;-111,68%;-10,12%;9,29%;111,98%;120,64%;5,39%;4,57%;-2,00;-0,06;298.373,80 
37567352000133;Spx Lancer P Fc Mult;Spx Gestao de Recursos Ltda;Multimercado;Previdência Multimercado Livre; - ; - ; - ;D+002;D+005;2,00%;-;19/8/2020;-1,20%;-0,82%;1,19%;27,03%;-;-112,04%;-10,77%;8,76%;111,27%;-;5,38%;5,36%;-2,02;0,26;19.072,63 
41424034000190;Spx Lancer Plus Icatu Multiprevi Fc Mult;Spx Gestao de Recursos Ltda;Multimercado;Previdência Multimercado Livre; R$ -   ; R$ -   ; R$ -   ;D+002;D+005;0,75%;-;15/10/2021;-1,22%;-1,11%;0,40%;-;-;-114,02%;-14,56%;2,94%;-;-;5,61%;5,98%;-2,06;-0,20;100.562,99 
41409879000107;Spx Lancer Plus Prev FI Mult;Spx Gestao de Recursos Ltda;Multimercado;Previdência Multimercado Livre; - ; - ; - ;D+002;D+005;1,25%;-;18/8/2021;-1,16%;-0,68%;1,19%;-;-;-107,87%;-8,89%;8,78%;-;-;5,61%;5,93%;-1,93;0,22;3.277.821,69 
40386431000152;Spx Long Bias Prev Master FI Mult;Spx Gestao de Recursos Ltda;Multimercado;Previdência Multimercado Livre; R$ -   ; R$ -   ; R$ -   ;D+030;D+032;1,30%;20% que exceder 100% do Outros;13/4/2021;2,16%;13,54%;28,11%;25,69%;-;201,95%;177,24%;206,91%;105,75%;-;13,54%;14,05%;1,03;0,11;504.696,59 
26210471000118;Spx Nimitz Ab Fc Mult;Spx Gestao de Recursos Ltda;Multimercado;Multimercados Macro; R$ 5.000 ; R$ 5.000 ; R$ 5.000 ;D+060;D+061;0,70%;20 % QUE EXCEDER 100 % DO CDI;24/3/2017;-2,18%;-4,41%;-3,30%;24,92%;34,47%;-203,69%;-57,67%;-24,29%;102,59%;126,15%;6,96%;5,77%;-2,12;0,28;188.197,63 
28692436000108;Spx Nimitz Azwm Fc Mult;Spx Gestao de Recursos Ltda;Multimercado;Multimercados Macro; R$ 5.000 ; R$ 5.000 ; R$ 5.000 ;D+060;D+061;0,70%;20 % QUE EXCEDER 100 % DO CDI;13/3/2018;-2,18%;-4,41%;-3,50%;24,63%;34,26%;-203,67%;-57,67%;-25,76%;101,39%;125,35%;7,04%;5,97%;-2,12;0,13;90.858,45 
35672165000194;Spx Nimitz Carbon6 Fc Mult;Spx Gestao de Recursos Ltda;Multimercado;Multimercados Macro; R$ 5.000 ; R$ 5.000 ; R$ 5.000 ;D+060;D+061;0,70%;20% que exceder 100% do CDI;31/7/2020;-2,18%;-4,42%;-3,36%;25,01%;32,91%;-203,82%;-57,87%;-24,72%;102,96%;120,42%;6,95%;6,69%;-2,13;0,25;18.949,96 
26491375000195;Spx Nimitz Draken Fc Mult;Spx Gestao de Recursos Ltda;Multimercado;Multimercados Macro; R$ 5.000 ; R$ 5.000 ; R$ 5.000 ;D+060;D+061;0,70%;-;3/4/2018;-2,18%;-4,41%;-3,25%;24,91%;34,61%;-203,66%;-57,68%;-23,89%;102,55%;126,64%;6,92%;5,94%;-2,12;0,14;95.344,84 
22345384000117;Spx Nimitz Estruturado FICFI Mult;Spx Gestao de Recursos Ltda;Multimercado;Multimercados Macro; R$ 5.000 ; R$ 5.000 ; R$ 5.000 ;D+060;D+061;0,23%;20 % QUE EXCEDER 100 % DO CDI;20/8/2015;-2,14%;-4,14%;-2,96%;25,33%;34,82%;-200,08%;-54,16%;-21,77%;104,25%;127,41%;6,96%;5,69%;-2,07;0,42;1.306.085,29 
12831360000114;Spx Nimitz Feeder FIC Mult;Spx Gestao de Recursos Ltda;Multimercado;Multimercados Macro; R$ 5.000 ; R$ 5.000 ; R$ 5.000 ;D+060;D+061;0,70%;20 % QUE EXCEDER 100 % DO CDI;1/12/2010;-2,18%;-4,39%;-3,15%;25,07%;35,05%;-203,67%;-57,49%;-23,21%;103,21%;128,27%;6,88%;5,39%;-2,12;0,51;626.476,98 
24193691000155;Spx Nimitz Gripen Advisory Fc Mult;Spx Gestao de Recursos Ltda;Multimercado;Multimercados Macro; R$ 5.000 ; R$ 5.000 ; R$ 5.000 ;D+060;D+061;0,70%;20 % QUE EXCEDER 100 % DO CDI;24/6/2016;-2,18%;-4,40%;-3,33%;24,93%;34,58%;-203,67%;-57,53%;-24,52%;102,62%;126,55%;6,98%;5,66%;-2,11;0,44;1.720.193,92 
12798221000136;Spx Nimitz Master FI Mult;Spx Gestao de Recursos Ltda;Multimercado;Multimercados Macro; R$ 50.000 ; R$ 100 ; R$ 50.000 ;D+000;D+001;1,30%;-;1/12/2010;-2,12%;-4,00%;-3,35%;30,58%;42,73%;-198,20%;-52,35%;-24,65%;125,89%;156,35%;7,98%;6,17%;-1,84;0,81;15.989.487,23 
27945311000180;Spx Nimitz Selection Fc Mult;Spx Gestao de Recursos Ltda;Multimercado;Multimercados Macro; R$ 5.000 ; R$ 5.000 ; R$ 5.000 ;D+060;D+061;0,70%;20 % QUE EXCEDER 100 % DO CDI;15/2/2018;-2,18%;-4,40%;-3,25%;24,99%;34,71%;-203,57%;-57,55%;-23,93%;102,86%;127,01%;6,92%;5,94%;-2,12;0,12;107.537,65 
15334585000153;Spx Patriot Fc de Acoes;Spx Gestao de Recursos Ltda;Ações;Ações Livre; R$ 5.000 ; R$ 5.000 ; R$ 5.000 ;D+030;D+032;0,70%;20 % QUE EXCEDER 100 % DO IBrX;6/7/2012;3,28%;22,36%;32,71%;12,17%;36,75%;306,09%;292,70%;240,75%;50,11%;134,48%;21,15%;20,80%;0,92;0,28;69.485,15 
